,accuracy_score,sensitivity_score,specificity_score
0,0.39716666666666667,0.7415222305953278,0.29937941365289966
1,0.4028333333333333,0.7528259231348907,0.3034453242028675
2,0.406,0.7415222305953278,0.31072116413438905
3,0.409,0.7641296156744537,0.3081532206291462
4,0.4093333333333333,0.7415222305953278,0.3150010699764605
5,0.406,0.7505651846269782,0.3081532206291462
6,0.407,0.7483044461190655,0.31007917825807835
7,0.41433333333333333,0.7505651846269782,0.31885298523432487
8,0.39716666666666667,0.73474001507159,0.3013053712818318
9,0.4056666666666667,0.7656367746797287,0.3034453242028675
10,0.41283333333333333,0.7754333082140166,0.30986518296597476
11,0.403,0.7550866616428034,0.3030173336186604
12,0.3948333333333333,0.7279577995478523,0.30023539482131395
13,0.41,0.758854559155991,0.31093515942649264
14,0.4101666666666667,0.7498116051243406,0.3137170982238391
15,0.4068333333333333,0.7407686510926903,0.3120051358870105
16,0.3958333333333333,0.73474001507159,0.2995934089450032
17,0.4175,0.773172569706104,0.31649903702118554
18,0.402,0.7483044461190655,0.3036593194949711
19,0.4063333333333333,0.7528259231348907,0.3079392253370426
20,0.39066666666666666,0.746043707611153,0.2897496255082388
21,0.4038333333333333,0.7535795026375283,0.3045153006633854
22,0.4048333333333333,0.7324792765636775,0.3117911405949069
23,0.4058333333333333,0.7437829691032404,0.30986518296597476
24,0.4003333333333333,0.7415222305953278,0.3034453242028675
25,0.4025,0.7490580256217031,0.3040873100791783
26,0.4098333333333333,0.7452901281085155,0.3145730793922534
27,0.41283333333333333,0.7709118311981914,0.31114915471859617
28,0.4008333333333333,0.7761868877166541,0.2942435266424139
29,0.4008333333333333,0.7467972871137905,0.30258934303445323
