,accuracy_score,sensitivity_score,specificity_score
0,0.7731666666666667,0.07159005275056518,0.972394607318639
1,0.7761666666666667,0.07535795026375283,0.9751765461159855
2,0.7731666666666667,0.07837226827430294,0.9704686496897068
3,0.7738333333333334,0.08138658628485305,0.9704686496897068
4,0.771,0.07385079125847777,0.9689706826449818
5,0.7771666666666667,0.07837226827430294,0.9756045367001926
6,0.7695,0.06179351921627732,0.9704686496897068
7,0.7728333333333334,0.059532780708364735,0.975390541408089
8,0.7495,0.15599095704596835,0.9180398031243313
9,0.7693333333333333,0.07008289374529013,0.9679007061844639
10,0.7665,0.07159005275056518,0.963834795634496
11,0.7758333333333334,0.07234363225320271,0.9756045367001926
12,0.7733333333333333,0.0640542577241899,0.9747485555317783
13,0.7671666666666667,0.07083647324792766,0.9649047720950139
14,0.7658333333333334,0.0746043707611153,0.9621228332976675
15,0.7691666666666667,0.06631499623210249,0.9687566873528782
16,0.7626666666666667,0.06254709871891484,0.9614808474213568
17,0.7715,0.07837226827430294,0.9683286967686711
18,0.7745,0.06480783722682742,0.9760325272843997
19,0.775,0.07083647324792766,0.9749625508238818
20,0.77,0.0587792012057272,0.9719666167344319
21,0.7668333333333334,0.06857573474001508,0.9651187673871174
22,0.7671666666666667,0.06782215523737754,0.9657607532634283
23,0.77,0.06480783722682742,0.9702546543976033
24,0.776,0.07912584777694047,0.973892574363364
25,0.7713333333333333,0.0746043707611153,0.9691846779370854
26,0.7678333333333334,0.07535795026375283,0.9644767815108067
27,0.772,0.07234363225320271,0.9706826449818104
28,0.7696666666666667,0.06330067822155237,0.9702546543976033
29,0.7683333333333333,0.07385079125847777,0.9655467579713246
