,accuracy_score,sensitivity_score,specificity_score
0,0.7636666666666667,0.1281085154483798,0.9441472287609672
1,0.767,0.14167294649585532,0.9445752193451744
2,0.764,0.1333835719668425,0.9430772523004494
3,0.7651666666666667,0.12660135644310475,0.9465011769741065
4,0.7643333333333333,0.12358703843255464,0.946287181682003
5,0.7605,0.12660135644310475,0.9405093087952066
6,0.7656666666666667,0.11981914091936699,0.9490691204793494
7,0.7683333333333333,0.1363978899773926,0.947785148726728
8,0.766,0.1281085154483798,0.9471431628504173
9,0.7645,0.12886209495101733,0.9450032099293816
10,0.7695,0.14845516201959308,0.9458591910977958
11,0.7721666666666667,0.14845516201959308,0.9492831157714531
12,0.7615,0.1439336850037679,0.9368713888294458
13,0.766,0.12961567445365485,0.9467151722662102
14,0.7608333333333334,0.12358703843255464,0.941793280547828
15,0.7701666666666667,0.1363978899773926,0.9501390969398673
16,0.7633333333333333,0.1333835719668425,0.9422212711320351
17,0.7651666666666667,0.12584777694046723,0.9467151722662102
18,0.7716666666666666,0.1461944235116805,0.9492831157714531
19,0.7706666666666667,0.14167294649585532,0.9492831157714531
20,0.7641666666666667,0.12886209495101733,0.9445752193451744
21,0.7661666666666667,0.12961567445365485,0.9469291675583137
22,0.764,0.13790504898266767,0.941793280547828
23,0.7655,0.13262999246420498,0.9452172052214851
24,0.7683333333333333,0.1439336850037679,0.9456451958056923
25,0.7693333333333333,0.14996232102486812,0.9452172052214851
26,0.7643333333333333,0.12207987942727958,0.9467151722662102
27,0.765,0.13187641296156744,0.9447892146372779
28,0.7611666666666667,0.12434061793519216,0.9420072758399315
29,0.7631666666666667,0.13262999246420498,0.9422212711320351
