,accuracy_score,sensitivity_score,specificity_score
0,0.3945,0.6910324039186134,0.3102931735501819
1,0.4023333333333333,0.7151469480030144,0.3135031029317355
2,0.3958333333333333,0.6993217784476262,0.3096511876738712
3,0.4076666666666667,0.7272042200452148,0.3169270276053927
4,0.39916666666666667,0.7083647324792766,0.31136315001069975
5,0.394,0.7121326299924642,0.3036593194949711
6,0.3998333333333333,0.7098718914845517,0.3117911405949069
7,0.4035,0.7234363225320272,0.3126471217633212
8,0.3948333333333333,0.6993217784476262,0.3083672159212497
9,0.565,0.4107008289374529,0.6088166060346673
10,0.4013333333333333,0.7264506405425772,0.3090092017975605
11,0.39566666666666667,0.7128862094951017,0.30558527712390327
12,0.3968333333333333,0.7015825169555389,0.3102931735501819
13,0.399,0.7121326299924642,0.31007917825807835
14,0.5531666666666667,0.4348153730218538,0.5867750909479992
15,0.39966666666666667,0.720422004521477,0.3085812112133533
16,0.3895,0.6902788244159759,0.3040873100791783
17,0.7023333333333334,0.15373021853805577,0.8581211213353306
18,0.3928333333333333,0.7053504144687265,0.3040873100791783
19,0.397,0.7091183119819141,0.3083672159212497
20,0.38816666666666666,0.7091183119819141,0.29702546543976033
21,0.396,0.7000753579502638,0.3096511876738712
22,0.39366666666666666,0.7008289374529013,0.30644125829231755
23,0.3968333333333333,0.7030896759608138,0.30986518296597476
24,0.3905,0.6978146194423511,0.303231328910764
25,0.4008333333333333,0.7113790504898266,0.3126471217633212
26,0.3993333333333333,0.7143933685003768,0.30986518296597476
27,0.3998333333333333,0.7302185380557649,0.30601326770811044
28,0.699,0.1627731725697061,0.8512732719880163
29,0.3943333333333333,0.6993217784476262,0.307725230044939
