,accuracy_score,sensitivity_score,specificity_score
0,0.8185,0.3654860587792012,0.9471431628504173
1,0.8171666666666667,0.3556895252449133,0.9482131393109352
2,0.8181666666666667,0.3549359457422758,0.9497111063556601
3,0.8113333333333334,0.3421250941974378,0.9445752193451744
4,0.812,0.33685003767897514,0.9469291675583137
5,0.8126666666666666,0.35644310474755087,0.9422212711320351
6,0.816,0.3556895252449133,0.9467151722662102
7,0.8218333333333333,0.36850037678975134,0.9505670875240745
8,0.8143333333333334,0.35267520723436324,0.9454312005135888
9,0.8151666666666667,0.3677467972871138,0.9422212711320351
10,0.814,0.3760361718161266,0.9383693558741708
11,0.8173333333333334,0.359457422758101,0.9473571581425209
12,0.8188333333333333,0.3715146948003014,0.9458591910977958
13,0.8121666666666667,0.34287867370007535,0.9454312005135888
14,0.8145,0.3654860587792012,0.9420072758399315
15,0.8156666666666667,0.34061793519216277,0.9505670875240745
16,0.8136666666666666,0.36699321778447624,0.9405093087952066
17,0.8125,0.3571966842501884,0.941793280547828
18,0.8123333333333334,0.3760361718161266,0.9362294029531351
19,0.8181666666666667,0.34287867370007535,0.9531350310293174
20,0.8158333333333333,0.35644310474755087,0.946287181682003
21,0.8211666666666667,0.3677467972871138,0.9499251016477638
22,0.8076666666666666,0.3436322532027129,0.9394393323346887
23,0.814,0.3496608892238131,0.9458591910977958
24,0.8115,0.373775433308214,0.9358014123689279
25,0.8163333333333334,0.37980406932931426,0.9402953135031029
26,0.8106666666666666,0.3458929917106255,0.9426492617162422
27,0.8176666666666667,0.3677467972871138,0.9454312005135888
28,0.8208333333333333,0.3654860587792012,0.9501390969398673
29,0.8121666666666667,0.3519216277317257,0.9428632570083458
