,accuracy_score,sensitivity_score,specificity_score
0,0.8206666666666667,0.33308214016578747,0.9591268992082174
1,0.8188333333333333,0.3225320271288621,0.9597688850845282
2,0.8206666666666667,0.3308214016578749,0.9597688850845282
3,0.813,0.3225320271288621,0.9522790498609031
4,0.8163333333333334,0.31876412961567446,0.9576289321634924
5,0.8175,0.3300678221552374,0.9559169698266639
6,0.8168333333333333,0.3172569706103994,0.9586989086240103
7,0.8235,0.33534287867370005,0.9621228332976675
8,0.8166666666666667,0.3315749811605124,0.9544190027819388
9,0.8168333333333333,0.33685003767897514,0.9531350310293174
10,0.818,0.3413715146948003,0.9533490263214209
11,0.8168333333333333,0.3308214016578749,0.954846993366146
12,0.8218333333333333,0.3398643556895252,0.9586989086240103
13,0.812,0.31047475508666167,0.9544190027819388
14,0.8221666666666667,0.3413715146948003,0.9586989086240103
15,0.8156666666666667,0.31499623210248684,0.957842927455596
16,0.8183333333333334,0.3383571966842502,0.9546329980740423
17,0.816,0.3308214016578749,0.9537770169056281
18,0.8191666666666667,0.3541823662396383,0.9512090734003852
19,0.8211666666666667,0.3278070836473248,0.9612668521292531
20,0.8196666666666667,0.33232856066315,0.9580569227476996
21,0.8266666666666667,0.3541823662396383,0.960838861545046
22,0.8115,0.32102486812358705,0.950781082816178
23,0.8163333333333334,0.3255463451394122,0.9557029745345602
24,0.8175,0.35041446872645066,0.9501390969398673
25,0.8191666666666667,0.34061793519216277,0.9550609886582495
26,0.8145,0.32177844762622454,0.9544190027819388
27,0.8225,0.3436322532027129,0.9584849133319067
28,0.8218333333333333,0.33308214016578747,0.9606248662529424
29,0.818,0.33911077618688773,0.9539910121977316
