,accuracy_score,sensitivity_score,specificity_score
0,0.6518333333333334,0.6269781461944235,0.6588915043869035
1,0.6575,0.6224566691785983,0.6674513160710465
2,0.6563333333333333,0.6314996232102487,0.6633854055210785
3,0.6503333333333333,0.6111529766390355,0.6614594478921464
4,0.6493333333333333,0.6209495101733233,0.6573935373421784
5,0.6576666666666666,0.6330067822155238,0.6646693772737
6,0.6536666666666666,0.6397889977392615,0.6576075326342821
7,0.6535,0.6345139412207988,0.6588915043869035
8,0.6413333333333333,0.6126601356443104,0.6494757115343462
9,0.6546666666666666,0.6450640542577242,0.6573935373421784
10,0.65,0.6164280331574982,0.6595334902632142
11,0.6585,0.6292388847023361,0.6668093301947358
12,0.6573333333333333,0.6330067822155238,0.6642413866894928
13,0.6493333333333333,0.6262245666917859,0.6558955702974535
14,0.6601666666666667,0.6352675207234363,0.6672373207789428
15,0.6431666666666667,0.6269781461944235,0.6477637491975177
16,0.6576666666666666,0.6179351921627732,0.6689492831157714
17,0.6606666666666666,0.6352675207234363,0.6678793066552536
18,0.6658333333333334,0.6382818387339865,0.6736571795420501
19,0.6471666666666667,0.6194423511680482,0.6550395891290391
20,0.6371666666666667,0.6239638281838734,0.6409158998502033
21,0.665,0.6503391107761869,0.669163278407875
22,0.6586666666666666,0.6360211002260738,0.6650973678579071
23,0.6456666666666667,0.6284853051996986,0.6505456879948641
24,0.6671666666666667,0.6337603617181613,0.6766531136315002
25,0.6596666666666666,0.6337603617181613,0.6670233254868393
26,0.662,0.6390354182366239,0.6685212925315643
27,0.6656666666666666,0.6360211002260738,0.6740851701262572
28,0.6501666666666667,0.651846269781462,0.6496897068264498
29,0.6603333333333333,0.6397889977392615,0.666167344318425
