,accuracy_score,sensitivity_score,specificity_score
0,0.8191666666666667,0.346646571213263,0.9533490263214209
1,0.817,0.3571966842501884,0.9475711534346244
2,0.8161666666666667,0.3549359457422758,0.9471431628504173
3,0.811,0.35041446872645066,0.941793280547828
4,0.8146666666666667,0.33911077618688773,0.9497111063556601
5,0.8163333333333334,0.33232856066315,0.9537770169056281
6,0.8166666666666667,0.3383571966842502,0.9524930451530066
7,0.8216666666666667,0.359457422758101,0.9529210357372138
8,0.8125,0.3308214016578749,0.9492831157714531
9,0.8135,0.3383571966842502,0.9484271346030387
10,0.814,0.3556895252449133,0.9441472287609672
11,0.8208333333333333,0.35267520723436324,0.9537770169056281
12,0.8211666666666667,0.3458929917106255,0.9561309651187674
13,0.8111666666666667,0.30519969856819895,0.954846993366146
14,0.809,0.3474001507159005,0.9400813182109994
15,0.8166666666666667,0.3308214016578749,0.9546329980740423
16,0.813,0.3315749811605124,0.9497111063556601
17,0.8145,0.346646571213263,0.9473571581425209
18,0.8158333333333333,0.35342878673700073,0.9471431628504173
19,0.8205,0.33911077618688773,0.9572009415792853
20,0.8143333333333334,0.33458929917106256,0.9505670875240745
21,0.8233333333333334,0.3436322532027129,0.9595548897924245
22,0.812,0.33534287867370005,0.9473571581425209
23,0.8161666666666667,0.3436322532027129,0.9503530922319708
24,0.8153333333333334,0.35870384325546345,0.9450032099293816
25,0.8155,0.3315749811605124,0.9529210357372138
26,0.8135,0.35041446872645066,0.9450032099293816
27,0.8196666666666667,0.33911077618688773,0.9561309651187674
28,0.8205,0.3443858327053504,0.9557029745345602
29,0.8146666666666667,0.34890730972117556,0.9469291675583137
