,accuracy_score,sensitivity_score,specificity_score
0,0.7243333333333334,0.6013564431047476,0.7592552963834795
1,0.7246666666666667,0.6036171816126601,0.759041301091376
2,0.7248333333333333,0.6156744536548606,0.7558313717098224
3,0.7186666666666667,0.5832705350414469,0.7571153434624438
4,0.7125,0.586284853051997,0.7483415364861973
5,0.7216666666666667,0.5938206480783723,0.7579713246308581
6,0.7275,0.5990957045968349,0.7639631928097582
7,0.7278333333333333,0.6111529766390355,0.7609672587203081
8,0.7138333333333333,0.5900527505651846,0.748983522362508
9,0.7223333333333334,0.6013564431047476,0.7566873528782366
10,0.7203333333333334,0.6043707611152976,0.7532634282045795
11,0.7233333333333334,0.5990957045968349,0.7586133105071688
12,0.7265,0.6066314996232103,0.760539268136101
13,0.7155,0.5930670685757348,0.7502674941151295
14,0.7328333333333333,0.6073850791258478,0.7684570939439332
15,0.7105,0.6073850791258478,0.7397817248020544
16,0.7293333333333333,0.5892991710625471,0.769099079820244
17,0.7283333333333334,0.6051243406179352,0.7633212069334475
18,0.736,0.6013564431047476,0.7742349668307297
19,0.7135,0.5923134890730972,0.7479135459019901
20,0.7133333333333334,0.60060286360211,0.7453456023967473
21,0.7376666666666667,0.6201959306706858,0.7710250374491762
22,0.7193333333333334,0.5953278070836473,0.754547399957201
23,0.7231666666666666,0.587792012057272,0.7616092445966188
24,0.7261666666666666,0.5953278070836473,0.7633212069334475
25,0.7221666666666666,0.5930670685757348,0.7588273057992724
26,0.7238333333333333,0.5832705350414469,0.7637491975176546
27,0.7263333333333334,0.6028636021100227,0.7613952493045153
28,0.7291666666666666,0.6179351921627732,0.7607532634282046
29,0.7273333333333334,0.6051243406179352,0.762037235180826
